underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPX,1416.6,*,SXM070120P01510000,,put,01/20/2007,01/03/2007,1510,81,90.8,92.8,1,2,0.132,-0.9856,0.0009,63.5218,10.9435,SXM070120P01510000
SPX,1416.6,*,SXM070120P01525000,,put,01/20/2007,01/03/2007,1525,98.4,105.7,107.7,0,1,0.132,-0.9945,0.0004,74.1389,4.7397,SXM070120P01525000
SPX,1416.6,*,SXM070120P01550000,,put,01/20/2007,01/03/2007,1550,130.2,130.6,132.6,51,201,0.132,-0.9991,0.0001,81.4714,0.9111,SXM070120P01550000
SPX,1416.6,*,SXB070217C00900000,,call,02/17/2007,01/03/2007,900,0,516.2,520.2,0,0,0.0917,1,0,-47.9279,0,SXB070217C00900000
SPX,1416.6,*,SXB070217C00950000,,call,02/17/2007,01/03/2007,950,0,466.5,470.5,0,0,0.0917,1,0,-50.5905,0,SXB070217C00950000
SPX,1416.6,*,SPQ070217C01050000,,call,02/17/2007,01/03/2007,1050,0,367.2,371.2,0,0,0.0917,1,0,-55.9158,0,SPQ070217C01050000
SPX,1416.6,*,SPT070217C01100000,,call,02/17/2007,01/03/2007,1100,0,317.6,321.6,0,0,0.0917,1,0,-58.5785,0,SPT070217C01100000
SPX,1416.6,*,SPT070217C01150000,,call,02/17/2007,01/03/2007,1150,0,268,272,0,0,0.0917,1,0,-61.2411,0,SPT070217C01150000
SPX,1416.6,*,SPT070217C01175000,,call,02/17/2007,01/03/2007,1175,0,243.3,247.3,0,0,0.0917,1,0,-62.5725,0,SPT070217C01175000
SPX,1416.6,*,SZP070217C01200000,,call,02/17/2007,01/03/2007,1200,228.2,218.6,222.6,0,95,0.0917,1,0,-63.9038,0.0001,SZP070217C01200000
SPX,1416.6,*,SZP070217C01225000,,call,02/17/2007,01/03/2007,1225,205.4,194,198,0,247,0.0917,1,0,-65.2359,0.0023,SZP070217C01225000
SPX,1416.6,*,SZP070217C01230000,,call,02/17/2007,01/03/2007,1230,0,189.1,193.1,0,0,0.0917,1,0,-65.5028,0.0042,SZP070217C01230000
SPX,1416.6,*,SZP070217C01240000,,call,02/17/2007,01/03/2007,1240,183,179.2,183.2,0,25,0.0917,1,0,-66.0384,0.0131,SZP070217C01240000
SPX,1416.6,*,SZP070217C01250000,,call,02/17/2007,01/03/2007,1250,183.9,169.5,173.5,50,228,0.0917,1,0,-66.5795,0.0382,SZP070217C01250000
SPX,1416.6,*,SZP070217C01255000,,call,02/17/2007,01/03/2007,1255,170,164.6,168.6,0,10,0.0917,1,0,-66.8544,0.0635,SZP070217C01255000
SPX,1416.6,*,SZP070217C01260000,,call,02/17/2007,01/03/2007,1260,0,159.7,163.7,0,0,0.0917,0.9999,0,-67.1343,0.1039,SZP070217C01260000
SPX,1416.6,*,SZP070217C01265000,,call,02/17/2007,01/03/2007,1265,0,154.8,158.8,0,0,0.0917,0.9999,0,-67.4218,0.1668,SZP070217C01265000
SPX,1416.6,*,SZP070217C01270000,,call,02/17/2007,01/03/2007,1270,0,150,154,0,0,0.0917,0.9999,0,-67.7204,0.2633,SZP070217C01270000
SPX,1416.6,*,SZP070217C01275000,,call,02/17/2007,01/03/2007,1275,155,145.1,149.1,0,115,0.0917,0.9998,0,-68.0353,0.4088,SZP070217C01275000
SPX,1416.6,*,SZP070217C01280000,,call,02/17/2007,01/03/2007,1280,153,140.3,144.3,20,60,0.0917,0.9997,0,-68.3731,0.624,SZP070217C01280000
SPX,1416.6,*,SZP070217C01285000,,call,02/17/2007,01/03/2007,1285,0,135.4,139.4,0,0,0.0917,0.9995,0,-68.7429,0.9369,SZP070217C01285000
SPX,1416.6,*,SZP070217C01290000,,call,02/17/2007,01/03/2007,1290,134.9,130.6,134.6,0,25,0.0917,0.9992,0.0001,-69.1562,1.3838,SZP070217C01290000
SPX,1416.6,*,SZP070217C01295000,,call,02/17/2007,01/03/2007,1295,0,125.8,129.8,0,0,0.0917,0.9988,0.0001,-69.6277,2.0111,SZP070217C01295000
SPX,1416.6,*,SXY070217C01300000,,call,02/17/2007,01/03/2007,1300,125.5,121,125,0,368,0.0917,0.9982,0.0001,-70.1752,2.8763,SXY070217C01300000
SPX,1416.6,*,SXY070217C01305000,,call,02/17/2007,01/03/2007,1305,121.8,116.2,120.2,0,85,0.0917,0.9973,0.0002,-70.8202,4.0492,SXY070217C01305000
SPX,1416.6,*,SXY070217C01310000,,call,02/17/2007,01/03/2007,1310,0,111.5,115.5,0,0,0.0917,0.9962,0.0003,-71.5872,5.6119,SXY070217C01310000
SPX,1416.6,*,SXY070217C01315000,,call,02/17/2007,01/03/2007,1315,0,106.8,110.8,0,0,0.0917,0.9946,0.0003,-72.5037,7.6581,SXY070217C01315000
SPX,1416.6,*,SXY070217C01320000,,call,02/17/2007,01/03/2007,1320,0,102.1,106.1,0,0,0.0917,0.9924,0.0005,-73.5993,10.2917,SXY070217C01320000
SPX,1416.6,*,SXY070217C01325000,,call,02/17/2007,01/03/2007,1325,107.8,97.4,101.4,0,136,0.0917,0.9896,0.0006,-74.9042,13.6232,SXY070217C01325000
SPX,1416.6,*,SXY070217C01330000,,call,02/17/2007,01/03/2007,1330,0,92.7,96.7,0,0,0.0917,0.9859,0.0008,-76.4473,17.7651,SXY070217C01330000
SPX,1416.6,*,SXY070217C01335000,,call,02/17/2007,01/03/2007,1335,0,89.1,91.1,0,0,0.0917,0.9811,0.001,-78.2542,22.8258,SXY070217C01335000
SPX,1416.6,*,SXY070217C01340000,,call,02/17/2007,01/03/2007,1340,85.4,84.6,86.6,0,12,0.0917,0.975,0.0013,-80.344,28.9017,SXY070217C01340000
SPX,1416.6,*,SXY070217C01345000,,call,02/17/2007,01/03/2007,1345,91,80,82,20,60,0.0917,0.9673,0.0016,-82.727,36.0686,SXY070217C01345000
SPX,1416.6,*,SXY070217C01350000,,call,02/17/2007,01/03/2007,1350,70.9,75.5,77.5,67,6076,0.0917,0.9579,0.002,-85.4007,44.3724,SXY070217C01350000
SPX,1416.6,*,SXY070217C01355000,,call,02/17/2007,01/03/2007,1355,78.4,71.1,73.1,0,15,0.0916,0.9466,0.0024,-88.284,53.6704,SXY070217C01355000
SPX,1416.6,*,SXY070217C01360000,,call,02/17/2007,01/03/2007,1360,75,66.7,68.7,0,80,0.0916,0.9328,0.0029,-91.4655,64.2162,SXY070217C01360000
SPX,1416.6,*,SXY070217C01365000,,call,02/17/2007,01/03/2007,1365,67,62.4,64.4,0,71,0.0916,0.9165,0.0034,-94.8325,75.7736,SXY070217C01365000
SPX,1416.6,*,SXY070217C01370000,,call,02/17/2007,01/03/2007,1370,0,58.1,60.1,0,0,0.0916,0.8975,0.0039,-98.3118,88.1905,SXY070217C01370000
SPX,1416.6,*,SXY070217C01375000,,call,02/17/2007,01/03/2007,1375,51.4,54,56,1618,6104,0.0916,0.8757,0.0045,-101.8112,101.2557,SXY070217C01375000
SPX,1416.6,*,SXY070217C01380000,,call,02/17/2007,01/03/2007,1380,59,49.9,51.9,0,465,0.0915,0.8511,0.0051,-105.1454,114.5715,SXY070217C01380000
SPX,1416.6,*,SXY070217C01385000,,call,02/17/2007,01/03/2007,1385,47.3,45.9,47.9,0,80,0.0915,0.8232,0.0057,-108.3461,128.102,SXY070217C01385000
SPX,1416.6,*,SXY070217C01390000,,call,02/17/2007,01/03/2007,1390,48.6,42,44,0,1166,0.0915,0.7923,0.0063,-111.2078,141.3528,SXY070217C01390000
SPX,1416.6,*,SXY070217C01395000,,call,02/17/2007,01/03/2007,1395,48,38.2,40.2,1,41,0.0914,0.7589,0.0069,-113.524,153.872,SXY070217C01395000
SPX,1416.6,*,SXZ070217C01400000,,call,02/17/2007,01/03/2007,1400,33,34.5,36.5,1621,57370,0.0914,0.7225,0.0074,-115.3191,165.4613,SXZ070217C01400000
SPX,1416.6,*,SXZ070217C01405000,,call,02/17/2007,01/03/2007,1405,30,31.1,33.1,2,110,0.0913,0.684,0.0079,-116.3288,175.6181,SXZ070217C01405000
SPX,1416.6,*,SXZ070217C01410000,,call,02/17/2007,01/03/2007,1410,29,27.6,29.6,18,6327,0.0913,0.6433,0.0083,-116.604,184.1128,SXZ070217C01410000
SPX,1416.6,*,SXZ070217C01415000,,call,02/17/2007,01/03/2007,1415,24.5,24.4,26.4,175,12123,0.0912,0.6011,0.0086,-115.9242,190.5961,SXZ070217C01415000
SPX,1416.6,*,SXZ070217C01420000,,call,02/17/2007,01/03/2007,1420,18.7,21.4,23.4,37,13872,0.0912,0.5578,0.0088,-114.3946,194.8909,SXZ070217C01420000
SPX,1416.6,*,SXZ070217C01425000,,call,02/17/2007,01/03/2007,1425,20,19,20.3,9193,14127,0.0911,0.5138,0.0089,-111.8512,196.8404,SXZ070217C01425000
SPX,1416.6,*,SXZ070217C01430000,,call,02/17/2007,01/03/2007,1430,16.7,16,17.6,2123,5990,0.091,0.4698,0.0089,-108.3891,196.3953,SXZ070217C01430000
SPX,1416.6,*,SXZ070217C01435000,,call,02/17/2007,01/03/2007,1435,12.8,13.6,15.2,13,2320,0.091,0.4263,0.0087,-104.1501,193.5894,SXZ070217C01435000
SPX,1416.6,*,SXZ070217C01440000,,call,02/17/2007,01/03/2007,1440,10.5,11.3,12.9,148,8686,0.0909,0.3837,0.0085,-99.0455,188.5275,SXZ070217C01440000
SPX,1416.6,*,SXZ070217C01445000,,call,02/17/2007,01/03/2007,1445,12.7,9.6,10.6,1812,6707,0.0908,0.3425,0.0082,-93.2688,181.3987,SXZ070217C01445000
SPX,1416.6,*,SXZ070217C01450000,,call,02/17/2007,01/03/2007,1450,8.5,7.8,8.8,4463,16935,0.0908,0.3033,0.0078,-87.0562,172.5099,SXZ070217C01450000
SPX,1416.6,*,SXZ070217C01455000,,call,02/17/2007,01/03/2007,1455,10.1,6.2,7.2,0,7,0.0907,0.2662,0.0073,-80.3449,162.0785,SXZ070217C01455000
SPX,1416.6,*,SXZ070217C01460000,,call,02/17/2007,01/03/2007,1460,5.5,5,5.8,692,1985,0.0906,0.2316,0.0068,-73.3856,150.4774,SXZ070217C01460000
SPX,1416.6,*,SXZ070217C01465000,,call,02/17/2007,01/03/2007,1465,4.5,3.8,4.6,18,845,0.0905,0.1996,0.0063,-66.3288,138.0606,SXZ070217C01465000
SPX,1416.6,*,SXZ070217C01470000,,call,02/17/2007,01/03/2007,1470,4.1,2.9,3.5,19,4369,0.0904,0.1705,0.0057,-59.3175,125.1811,SXZ070217C01470000
SPX,1416.6,*,SXZ070217C01475000,,call,02/17/2007,01/03/2007,1475,2.5,2.15,2.95,234,13280,0.0903,0.1443,0.0051,-52.4825,112.1748,SXZ070217C01475000
SPX,1416.6,*,SXZ070217C01485000,,call,02/17/2007,01/03/2007,1485,1.4,1.15,1.65,3695,1537,0.0901,0.1005,0.004,-39.7743,86.9637,SXZ070217C01485000
SPX,1416.6,*,SXZ070217C01490000,,call,02/17/2007,01/03/2007,1490,1,0.75,1,751,4434,0.09,0.0827,0.0034,-34.0651,75.2414,SXZ070217C01490000
SPX,1416.6,*,SXZ070217C01495000,,call,02/17/2007,01/03/2007,1495,0.85,0.5,0.9,70,1935,0.0899,0.0674,0.0029,-28.858,64.347,SXZ070217C01495000
SPX,1416.6,*,SXM070217C01500000,,call,02/17/2007,01/03/2007,1500,0.6,0.3,0.8,143,19482,0.0898,0.0543,0.0025,-24.1801,54.396,SXM070217C01500000
SPX,1416.6,*,SXM070217C01505000,,call,02/17/2007,01/03/2007,1505,0.7,0.15,0.65,53,1328,0.0897,0.0434,0.0021,-20.039,45.4558,SXM070217C01505000
SPX,1416.6,*,SXM070217C01510000,,call,02/17/2007,01/03/2007,1510,0.35,0.1,0.6,181,1974,0.0896,0.0343,0.0017,-16.4251,37.5498,SXM070217C01510000
SPX,1416.6,*,SXM070217C01515000,,call,02/17/2007,01/03/2007,1515,0.35,0.25,0.4,0,1131,0.0895,0.0269,0.0014,-13.3152,30.6647,SXM070217C01515000
SPX,1416.6,*,SXM070217C01520000,,call,02/17/2007,01/03/2007,1520,0.35,0.15,0.35,75,1168,0.0894,0.0208,0.0011,-10.6757,24.7567,SXM070217C01520000
SPX,1416.6,*,SXM070217C01525000,,call,02/17/2007,01/03/2007,1525,0.2,0.1,0.3,1610,16818,0.0893,0.016,0.0009,-8.4653,19.76,SXM070217C01525000
SPX,1416.6,*,SXM070217C01530000,,call,02/17/2007,01/03/2007,1530,0.25,0,0.4,0,40,0.0891,0.0121,0.0007,-6.5934,15.5033,SXM070217C01530000
SPX,1416.6,*,SXM070217C01550000,,call,02/17/2007,01/03/2007,1550,0.2,0,0.35,7,10190,0.0891,0.0038,0.0003,-2.3118,5.5322,SXM070217C01550000
SPX,1416.6,*,SXB070217P00900000,,put,02/17/2007,01/03/2007,900,0.05,0,0.25,0,60,0.179,0,0,0,0,SXB070217P00900000
SPX,1416.6,*,SXB070217P00950000,,put,02/17/2007,01/03/2007,950,0.05,0,0.25,0,4055,0.179,0,0,0,0,SXB070217P00950000
SPX,1416.6,*,SPQ070217P01050000,,put,02/17/2007,01/03/2007,1050,0.1,0,0.35,20,0,0.179,0,0,-0.0007,0.001,SPQ070217P01050000
SPX,1416.6,*,SPT070217P01100000,,put,02/17/2007,01/03/2007,1100,0.15,0,0.4,0,310,0.179,0,0,-0.0213,0.0303,SPT070217P01100000
SPX,1416.6,*,SPT070217P01150000,,put,02/17/2007,01/03/2007,1150,0.2,0.05,0.5,0,500,0.179,-0.0003,0,-0.3236,0.4657,SPT070217P01150000
SPX,1416.6,*,SPT070217P01175000,,put,02/17/2007,01/03/2007,1175,0.4,0.1,0.6,1,140,0.179,-0.0009,0,-1.0055,1.4553,SPT070217P01175000
SPX,1416.6,*,SZP070217P01200000,,put,02/17/2007,01/03/2007,1200,0.6,0.25,0.75,0,2126,0.179,-0.0026,0.0001,-2.7155,3.9573,SZP070217P01200000
SPX,1416.6,*,SZP070217P01225000,,put,02/17/2007,01/03/2007,1225,0.8,0.45,0.9,0,3338,0.179,-0.0069,0.0002,-6.4247,9.4397,SZP070217P01225000
SPX,1416.6,*,SZP070217P01230000,,put,02/17/2007,01/03/2007,1230,0.7,0.5,1,2250,4656,0.179,-0.0082,0.0003,-7.5169,11.0645,SZP070217P01230000
SPX,1416.6,*,SZP070217P01240000,,put,02/17/2007,01/03/2007,1240,0,0.6,1.1,0,0,0.179,-0.0116,0.0003,-10.1383,14.9811,SZP070217P01240000
SPX,1416.6,*,SZP070217P01250000,,put,02/17/2007,01/03/2007,1250,1,0.75,1.25,0,8216,0.179,-0.0161,0.0005,-13.4113,19.9008,SZP070217P01250000
SPX,1416.6,*,SZP070217P01255000,,put,02/17/2007,01/03/2007,1255,1.8,0.85,1.35,0,3,0.179,-0.0189,0.0005,-15.3151,22.7764,SZP070217P01255000
SPX,1416.6,*,SZP070217P01260000,,put,02/17/2007,01/03/2007,1260,1.6,0.95,1.45,0,83,0.179,-0.022,0.0006,-17.407,25.9477,SZP070217P01260000
SPX,1416.6,*,SZP070217P01265000,,put,02/17/2007,01/03/2007,1265,2,1.05,1.55,0,27,0.179,-0.0256,0.0007,-19.6929,29.4263,SZP070217P01265000
SPX,1416.6,*,SZP070217P01270000,,put,02/17/2007,01/03/2007,1270,2.3,1.15,1.65,0,178,0.179,-0.0296,0.0008,-22.1765,33.2213,SZP070217P01270000
SPX,1416.6,*,SZP070217P01275000,,put,02/17/2007,01/03/2007,1275,1.9,1.25,1.75,66,13933,0.1768,-0.0325,0.0008,-23.5778,35.8672,SZP070217P01275000
SPX,1416.6,*,SZP070217P01280000,,put,02/17/2007,01/03/2007,1280,1.7,1.4,1.9,0,15104,0.1746,-0.0356,0.0009,-25.0522,38.7125,SZP070217P01280000
SPX,1416.6,*,SZP070217P01285000,,put,02/17/2007,01/03/2007,1285,1.9,1.5,2.05,3,227,0.1725,-0.0392,0.001,-26.6629,41.8421,SZP070217P01285000
SPX,1416.6,*,SZP070217P01290000,,put,02/17/2007,01/03/2007,1290,2.4,1.65,2.15,5,138,0.1705,-0.0432,0.0011,-28.4174,45.2771,SZP070217P01290000
SPX,1416.6,*,SZP070217P01295000,,put,02/17/2007,01/03/2007,1295,3.2,1.85,2.35,0,249,0.1685,-0.0476,0.0012,-30.2555,48.9595,SZP070217P01295000
SPX,1416.6,*,SXY070217P01300000,,put,02/17/2007,01/03/2007,1300,2.2,2,2.5,1031,29680,0.1665,-0.0525,0.0013,-32.1757,52.9009,SXY070217P01300000
SPX,1416.6,*,SXY070217P01305000,,put,02/17/2007,01/03/2007,1305,1.85,2.05,2.85,1403,2289,0.1646,-0.0579,0.0014,-34.247,57.1948,SXY070217P01305000
SPX,1416.6,*,SXY070217P01310000,,put,02/17/2007,01/03/2007,1310,3,2.25,3,151,2835,0.1628,-0.064,0.0016,-36.4716,61.8568,SXY070217P01310000
SPX,1416.6,*,SXY070217P01315000,,put,02/17/2007,01/03/2007,1315,3.2,2.5,3.3,161,1297,0.161,-0.0707,0.0017,-38.7744,66.8124,SXY070217P01315000
SPX,1416.6,*,SXY070217P01320000,,put,02/17/2007,01/03/2007,1320,3.4,2.8,3.6,93,2199,0.1593,-0.0782,0.0019,-41.2243,72.1529,SXY070217P01320000
SPX,1416.6,*,SXY070217P01325000,,put,02/17/2007,01/03/2007,1325,3.7,3.1,3.9,5836,25140,0.1576,-0.0864,0.002,-43.7369,77.793,SXY070217P01325000
SPX,1416.6,*,SXY070217P01330000,,put,02/17/2007,01/03/2007,1330,0,3.4,4,0,0,0.1559,-0.0954,0.0022,-46.2986,83.7284,SXY070217P01330000
SPX,1416.6,*,SXY070217P01335000,,put,02/17/2007,01/03/2007,1335,0,3.7,4.5,11,0,0.1543,-0.1054,0.0024,-48.9743,90.0377,SXY070217P01335000
SPX,1416.6,*,SXY070217P01340000,,put,02/17/2007,01/03/2007,1340,5.1,4.1,4.9,104,1996,0.1528,-0.1165,0.0026,-51.7469,96.7029,SXY070217P01340000
SPX,1416.6,*,SXY070217P01345000,,put,02/17/2007,01/03/2007,1345,5.1,4.6,5.4,169,2774,0.1513,-0.1285,0.0028,-54.5116,103.612,SXY070217P01345000
SPX,1416.6,*,SXY070217P01350000,,put,02/17/2007,01/03/2007,1350,5.4,5,6,1603,18112,0.1499,-0.1417,0.003,-57.3233,110.8146,SXY070217P01350000
SPX,1416.6,*,SXY070217P01355000,,put,02/17/2007,01/03/2007,1355,4.5,5.5,6.5,1800,5904,0.1485,-0.1561,0.0033,-60.0666,118.1837,SXY070217P01355000
SPX,1416.6,*,SXY070217P01360000,,put,02/17/2007,01/03/2007,1360,5.9,6.1,7.1,4,11029,0.1472,-0.1717,0.0035,-62.7882,125.7427,SXY070217P01360000
SPX,1416.6,*,SXY070217P01365000,,put,02/17/2007,01/03/2007,1365,7.2,6.7,7.7,24,5766,0.1459,-0.1886,0.0037,-65.3634,133.351,SXY070217P01365000
SPX,1416.6,*,SXY070217P01370000,,put,02/17/2007,01/03/2007,1370,7.8,7.4,8.4,1004,7416,0.1446,-0.2066,0.004,-67.7477,140.9401,SXY070217P01370000
SPX,1416.6,*,SXY070217P01375000,,put,02/17/2007,01/03/2007,1375,9.8,8.2,9.2,110,28520,0.1434,-0.2261,0.0042,-69.9753,148.4881,SXY070217P01375000
SPX,1416.6,*,SXY070217P01380000,,put,02/17/2007,01/03/2007,1380,11.8,9.1,10.1,13,15696,0.1423,-0.247,0.0045,-71.9937,155.889,SXY070217P01380000
SPX,1416.6,*,SXY070217P01385000,,put,02/17/2007,01/03/2007,1385,10.3,9.8,11.4,4,17285,0.1412,-0.2692,0.0047,-73.6691,162.9879,SXY070217P01385000
SPX,1416.6,*,SXY070217P01390000,,put,02/17/2007,01/03/2007,1390,12,10.8,12.4,470,7090,0.1402,-0.2927,0.005,-75.0284,169.7188,SXY070217P01390000
SPX,1416.6,*,SXY070217P01395000,,put,02/17/2007,01/03/2007,1395,12.8,12,13.6,521,672,0.1392,-0.3173,0.0052,-75.9406,175.9321,SXY070217P01395000
SPX,1416.6,*,SXZ070217P01400000,,put,02/17/2007,01/03/2007,1400,14.8,13.3,14.9,2245,67691,0.1383,-0.3432,0.0054,-76.4348,181.544,SXZ070217P01400000
SPX,1416.6,*,SXZ070217P01405000,,put,02/17/2007,01/03/2007,1405,17.2,14.8,16.4,57,2023,0.1374,-0.3701,0.0056,-76.389,186.4222,SXZ070217P01405000
SPX,1416.6,*,SXZ070217P01410000,,put,02/17/2007,01/03/2007,1410,20,16.4,18,26,4661,0.1366,-0.398,0.0057,-75.8423,190.4797,SXZ070217P01410000
SPX,1416.6,*,SXZ070217P01415000,,put,02/17/2007,01/03/2007,1415,21.3,18.1,19.7,253,9974,0.1358,-0.4266,0.0058,-74.6872,193.6137,SXZ070217P01415000
SPX,1416.6,*,SXZ070217P01420000,,put,02/17/2007,01/03/2007,1420,21,20,21.6,389,4116,0.1351,-0.4558,0.0059,-72.9804,195.7516,SXZ070217P01420000
SPX,1416.6,*,SXZ070217P01425000,,put,02/17/2007,01/03/2007,1425,25.2,21.9,23.9,11981,12554,0.1344,-0.4856,0.006,-70.6336,196.8302,SXZ070217P01425000
SPX,1416.6,*,SXZ070217P01430000,,put,02/17/2007,01/03/2007,1430,26.4,24.2,26.2,2628,6533,0.1338,-0.5155,0.006,-67.728,196.8096,SXZ070217P01430000
SPX,1416.6,*,SXZ070217P01435000,,put,02/17/2007,01/03/2007,1435,27.4,26.7,28.7,2,2979,0.1332,-0.5456,0.006,-64.1959,195.6713,SXZ070217P01435000
SPX,1416.6,*,SXZ070217P01440000,,put,02/17/2007,01/03/2007,1440,24.8,29.5,31.5,0,781,0.1327,-0.5755,0.006,-60.1464,193.4227,SXZ070217P01440000
SPX,1416.6,*,SXZ070217P01445000,,put,02/17/2007,01/03/2007,1445,39,32.4,34.4,4,0,0.1322,-0.6051,0.0059,-55.5307,190.0884,SXZ070217P01445000
SPX,1416.6,*,SXZ070217P01450000,,put,02/17/2007,01/03/2007,1450,37.3,35.6,37.6,56,446,0.1318,-0.6341,0.0058,-50.4861,185.7306,SXZ070217P01450000
SPX,1416.6,*,SXZ070217P01455000,,put,02/17/2007,01/03/2007,1455,0,39,41,0,0,0.1314,-0.6624,0.0056,-44.9775,180.4082,SXZ070217P01455000
SPX,1416.6,*,SXZ070217P01460000,,put,02/17/2007,01/03/2007,1460,37.8,42.6,44.6,0,12,0.1311,-0.6897,0.0055,-39.1655,174.2374,SXZ070217P01460000
SPX,1416.6,*,SXZ070217P01465000,,put,02/17/2007,01/03/2007,1465,51,46.4,48.4,0,10,0.1308,-0.7161,0.0052,-33.0211,167.296,SXZ070217P01465000
SPX,1416.6,*,SXZ070217P01470000,,put,02/17/2007,01/03/2007,1470,0,49.4,53.4,0,0,0.1306,-0.7412,0.005,-26.7208,159.7454,SXZ070217P01470000
SPX,1416.6,*,SXZ070217P01475000,,put,02/17/2007,01/03/2007,1475,57.5,53.6,57.6,11,61,0.1304,-0.7651,0.0048,-20.2335,151.664,SXZ070217P01475000
SPX,1416.6,*,SXZ070217P01485000,,put,02/17/2007,01/03/2007,1485,54.5,62.5,66.5,0,1,0.1302,-0.8087,0.0042,-7.2032,134.5452,SXZ070217P01485000
SPX,1416.6,*,SXZ070217P01490000,,put,02/17/2007,01/03/2007,1490,0,67.1,71.1,0,0,0.1302,-0.8282,0.004,-0.7978,125.7738,SXZ070217P01490000
SPX,1416.6,*,SXZ070217P01495000,,put,02/17/2007,01/03/2007,1495,0,71.7,75.7,0,0,0.1302,-0.8464,0.0037,5.5299,116.9604,SXZ070217P01495000
SPX,1416.6,*,SXM070217P01500000,,put,02/17/2007,01/03/2007,1500,67.3,76.5,80.5,0,117,0.1303,-0.8629,0.0034,11.6141,108.3061,SXM070217P01500000
SPX,1416.6,*,SXM070217P01505000,,put,02/17/2007,01/03/2007,1505,0,81.3,85.3,0,0,0.1304,-0.8782,0.0031,17.5256,99.8049,SXM070217P01505000
SPX,1416.6,*,SXM070217P01510000,,put,02/17/2007,01/03/2007,1510,79.4,86.2,90.2,0,2,0.1306,-0.892,0.0029,23.1162,91.6422,SXM070217P01510000
SPX,1416.6,*,SXM070217P01515000,,put,02/17/2007,01/03/2007,1515,0,91.1,95.1,0,0,0.1309,-0.9043,0.0026,28.3627,83.8872,SXM070217P01515000
SPX,1416.6,*,SXM070217P01520000,,put,02/17/2007,01/03/2007,1520,0,96.1,100.1,0,0,0.1312,-0.9155,0.0024,33.3571,76.4768,SXM070217P01520000
SPX,1416.6,*,SXM070217P01525000,,put,02/17/2007,01/03/2007,1525,93.5,101,105,0,1,0.1315,-0.9256,0.0022,38.0845,69.4453,SXM070217P01525000
SPX,1416.6,*,SXM070217P01530000,,put,02/17/2007,01/03/2007,1530,0,105.9,109.9,0,0,0.1319,-0.9346,0.002,42.4371,62.9299,SXM070217P01530000
SPX,1416.6,*,SXM070217P01550000,,put,02/17/2007,01/03/2007,1550,112,125.8,129.8,0,2,0.1319,-0.9635,0.0012,58.396,39.4617,SXM070217P01550000
SPX,1416.6,*,SYG070317C00500000,,call,03/17/2007,01/03/2007,500,922,914.2,916.2,0,3170,0.0895,1,0,-26.5173,0,SYG070317C00500000
SPX,1416.6,*,SPZ070317C00700000,,call,03/17/2007,01/03/2007,700,717,716.3,718.3,50,29590,0.0895,1,0,-37.1243,0,SPZ070317C00700000
SPX,1416.6,*,SPX070317C00800000,,call,03/17/2007,01/03/2007,800,597.9,617.3,619.3,0,31,0.0895,1,0,-42.4277,0,SPX070317C00800000
SPX,1416.6,*,SPX070317C00850000,,call,03/17/2007,01/03/2007,850,0,567.8,569.8,0,0,0.0895,1,0,-45.0795,0,SPX070317C00850000
SPX,1416.6,*,SXB070317C00900000,,call,03/17/2007,01/03/2007,900,424,518.4,520.4,0,2,0.0895,1,0,-47.7312,0,SXB070317C00900000
SPX,1416.6,*,SXB070317C00950000,,call,03/17/2007,01/03/2007,950,0,469,471,0,0,0.0895,1,0,-50.3829,0,SXB070317C00950000
SPX,1416.6,*,SPQ070317C01000000,,call,03/17/2007,01/03/2007,1000,0,419.5,421.5,0,0,0.0895,1,0,-53.0346,0,SPQ070317C01000000
SPX,1416.6,*,SPQ070317C01050000,,call,03/17/2007,01/03/2007,1050,273.5,370.2,372.2,0,11,0.0895,1,0,-55.6864,0,SPQ070317C01050000
SPX,1416.6,*,SPQ070317C01075000,,call,03/17/2007,01/03/2007,1075,0,345.5,347.5,0,0,0.0895,1,0,-57.0122,0,SPQ070317C01075000
SPX,1416.6,*,SPT070317C01100000,,call,03/17/2007,01/03/2007,1100,333,320.9,322.9,44,54,0.0895,1,0,-58.3381,0,SPT070317C01100000
SPX,1416.6,*,SPT070317C01115000,,call,03/17/2007,01/03/2007,1115,0,306.1,308.1,0,0,0.0895,1,0,-59.1336,0,SPT070317C01115000
SPX,1416.6,*,SPT070317C01125000,,call,03/17/2007,01/03/2007,1125,0,296.3,298.3,0,0,0.0895,1,0,-59.664,0,SPT070317C01125000
SPX,1416.6,*,SPT070317C01150000,,call,03/17/2007,01/03/2007,1150,146,271.8,273.8,0,19,0.0895,1,0,-60.9899,0.0001,SPT070317C01150000
SPX,1416.6,*,SPT070317C01160000,,call,03/17/2007,01/03/2007,1160,0,262,264,0,0,0.0895,1,0,-61.5202,0.0002,SPT070317C01160000
SPX,1416.6,*,SPT070317C01175000,,call,03/17/2007,01/03/2007,1175,250,247.4,249.4,0,21,0.0895,1,0,-62.3159,0.001,SPT070317C01175000
SPX,1416.6,*,SPT070317C01190000,,call,03/17/2007,01/03/2007,1190,0,232.8,234.8,0,0,0.0895,1,0,-63.1122,0.0048,SPT070317C01190000
